"280","Matchday 4","West Germany (-1989)","Mexico","1978-06-06 12:00:00.000000","6","0",,,,,"1"
"281","Matchday 6","Poland","Mexico","1978-06-10 12:00:00.000000","3","1",,,,,"1"
"282","Matchday 6","West Germany (-1989)","Tunisia","1978-06-10 12:00:00.000000","0","0",,,,,"0"
"283","Matchday 3","Austria","Spain","1978-06-03 12:00:00.000000","2","1",,,,,"1"
"284","Matchday 3","Brazil","Sweden","1978-06-03 12:00:00.000000","1","1",,,,,"0"
"285","Matchday 5","Austria","Sweden","1978-06-07 12:00:00.000000","1","0",,,,,"1"
"286","Matchday 5","Brazil","Spain","1978-06-07 12:00:00.000000","0","0",,,,,"0"
"287","Matchday 7","Spain","Sweden","1978-06-11 12:00:00.000000","1","0",,,,,"1"
"288","Matchday 7","Brazil","Austria","1978-06-11 12:00:00.000000","1","0",,,,,"1"
"289","Matchday 3","Peru","Scotland","1978-06-03 12:00:00.000000","3","1",,,,,"1"
"290","Matchday 3","Netherlands","Iran","1978-06-03 12:00:00.000000","3","0",,,,,"1"
"291","Matchday 5","Scotland","Iran","1978-06-07 12:00:00.000000","1","1",,,,,"0"
"292","Matchday 5","Netherlands","Peru","1978-06-07 12:00:00.000000","0","0",,,,,"0"
"293","Matchday 7","Peru","Iran","1978-06-11 12:00:00.000000","4","1",,,,,"1"
"294","Matchday 7","Scotland","Netherlands","1978-06-11 12:00:00.000000","3","2",,,,,"1"
"295","Matchday 8","Italy","West Germany (-1989)","1978-06-14 12:00:00.000000","0","0",,,,,"0"
"296","Matchday 8","Austria","Netherlands","1978-06-14 12:00:00.000000","1","5",,,,,"2"
"297","Matchday 9","Italy","Austria","1978-06-18 12:00:00.000000","1","0",,,,,"1"
"298","Matchday 9","Netherlands","West Germany (-1989)","1978-06-18 12:00:00.000000","2","2",,,,,"0"
"299","Matchday 10","Italy","Netherlands","1978-06-21 12:00:00.000000","1","2",,,,,"2"
"300","Matchday 10","Austria","West Germany (-1989)","1978-06-21 12:00:00.000000","3","2",,,,,"1"
"301","Matchday 8","Argentina","Poland","1978-06-14 12:00:00.000000","2","0",,,,,"1"
"302","Matchday 8","Peru","Brazil","1978-06-14 12:00:00.000000","0","3",,,,,"2"
"303","Matchday 9","Argentina","Brazil","1978-06-18 12:00:00.000000","0","0",,,,,"0"
"304","Matchday 9","Peru","Poland","1978-06-18 12:00:00.000000","0","1",,,,,"2"
"305","Matchday 10","Argentina","Peru","1978-06-21 12:00:00.000000","6","0",,,,,"1"
"306","Matchday 10","Poland","Brazil","1978-06-21 12:00:00.000000","1","3",,,,,"2"
"307","Third place match","Brazil","Italy","1978-06-24 12:00:00.000000","2","1",,,,,"1"
"308","Final","Netherlands","Argentina","1978-06-25 12:00:00.000000","1","1","1","3",,,"2"
"309","Matchday 2","Italy","Poland","1982-06-14 12:00:00.000000","0","0",,,,,"0"
"310","Matchday 3","Peru","Cameroon","1982-06-15 12:00:00.000000","0","0",,,,,"0"
"311","Matchday 6","Italy","Peru","1982-06-18 12:00:00.000000","1","1",,,,,"0"
"312","Matchday 7","Poland","Cameroon","1982-06-19 12:00:00.000000","0","0",,,,,"0"
"313","Matchday 10","Poland","Peru","1982-06-22 12:00:00.000000","5","1",,,,,"1"
"314","Matchday 11","Italy","Cameroon","1982-06-23 12:00:00.000000","1","1",,,,,"0"
"315","Matchday 4","West Germany (-1989)","Algeria","1982-06-16 12:00:00.000000","1","2",,,,,"2"
"316","Matchday 5","Chile","Austria","1982-06-17 12:00:00.000000","0","1",,,,,"2"
"317","Matchday 8","West Germany (-1989)","Chile","1982-06-20 12:00:00.000000","4","1",,,,,"1"
"318","Matchday 9","Algeria","Austria","1982-06-21 12:00:00.000000","0","2",,,,,"2"
"319","Matchday 12","Algeria","Chile","1982-06-24 12:00:00.000000","3","2",,,,,"1"
"320","Matchday 13","West Germany (-1989)","Austria","1982-06-25 12:00:00.000000","1","0",,,,,"1"
"321","Matchday 1","Argentina","Belgium","1982-06-13 12:00:00.000000","0","1",,,,,"2"
"322","Matchday 3","Hungary","El Salvador","1982-06-15 12:00:00.000000","10","1",,,,,"1"
"323","Matchday 6","Argentina","Hungary","1982-06-18 12:00:00.000000","4","1",,,,,"1"
"324","Matchday 7","Belgium","El Salvador","1982-06-19 12:00:00.000000","1","0",,,,,"1"
"325","Matchday 10","Belgium","Hungary","1982-06-22 12:00:00.000000","1","1",,,,,"0"
"326","Matchday 11","Argentina","El Salvador","1982-06-23 12:00:00.000000","2","0",,,,,"1"
"327","Matchday 4","England","France","1982-06-16 12:00:00.000000","3","1",,,,,"1"
"328","Matchday 5","Czechoslovakia (-1992)","Kuwait","1982-06-17 12:00:00.000000","1","1",,,,,"0"
"329","Matchday 8","England","Czechoslovakia (-1992)","1982-06-20 12:00:00.000000","2","0",,,,,"1"
"330","Matchday 9","France","Kuwait","1982-06-21 12:00:00.000000","4","1",,,,,"1"
"331","Matchday 12","France","Czechoslovakia (-1992)","1982-06-24 12:00:00.000000","1","1",,,,,"0"
"332","Matchday 13","England","Kuwait","1982-06-25 12:00:00.000000","1","0",,,,,"1"
"333","Matchday 4","Spain","Honduras","1982-06-16 12:00:00.000000","1","1",,,,,"0"
"334","Matchday 5","Yugoslavia (-2003)","Northern Ireland","1982-06-17 12:00:00.000000","0","0",,,,,"0"
"335","Matchday 8","Spain","Yugoslavia (-2003)","1982-06-20 12:00:00.000000","2","1",,,,,"1"
"336","Matchday 9","Honduras","Northern Ireland","1982-06-21 12:00:00.000000","1","1",,,,,"0"
"337","Matchday 12","Honduras","Yugoslavia (-2003)","1982-06-24 12:00:00.000000","0","1",,,,,"2"
"338","Matchday 13","Spain","Northern Ireland","1982-06-25 12:00:00.000000","0","1",,,,,"2"
"339","Matchday 2","Brazil","Soviet Union (-1991)","1982-06-14 12:00:00.000000","2","1",,,,,"1"
"340","Matchday 3","Scotland","New Zealand","1982-06-15 12:00:00.000000","5","2",,,,,"1"
"341","Matchday 6","Brazil","Scotland","1982-06-18 12:00:00.000000","4","1",,,,,"1"
"342","Matchday 7","Soviet Union (-1991)","New Zealand","1982-06-19 12:00:00.000000","3","0",,,,,"1"
"343","Matchday 10","Soviet Union (-1991)","Scotland","1982-06-22 12:00:00.000000","2","2",,,,,"0"
"344","Matchday 11","Brazil","New Zealand","1982-06-23 12:00:00.000000","4","0",,,,,"1"
"345","Matchday 14","Poland","Belgium","1982-06-28 12:00:00.000000","3","0",,,,,"1"
"346","Matchday 16","Belgium","Soviet Union (-1991)","1982-07-01 12:00:00.000000","0","1",,,,,"2"
"347","Matchday 18","Soviet Union (-1991)","Poland","1982-07-04 12:00:00.000000","0","0",,,,,"0"
"348","Matchday 15","West Germany (-1989)","England","1982-06-29 12:00:00.000000","0","0",,,,,"0"
"349","Matchday 17","West Germany (-1989)","Spain","1982-07-02 12:00:00.000000","2","1",,,,,"1"
"350","Matchday 19","Spain","England","1982-07-05 12:00:00.000000","0","0",,,,,"0"
"351","Matchday 15","Italy","Argentina","1982-06-29 12:00:00.000000","2","1",,,,,"1"
"352","Matchday 17","Argentina","Brazil","1982-07-02 12:00:00.000000","1","3",,,,,"2"
"353","Matchday 19","Italy","Brazil","1982-07-05 12:00:00.000000","3","2",,,,,"1"
"354","Matchday 14","Austria","France","1982-06-28 12:00:00.000000","0","1",,,,,"2"
"355","Matchday 16","Austria","Northern Ireland","1982-07-01 12:00:00.000000","2","2",,,,,"0"
"356","Matchday 18","Northern Ireland","France","1982-07-04 12:00:00.000000","1","4",,,,,"2"
"357","Semi-finals","Poland","Italy","1982-07-08 12:00:00.000000","0","2",,,,,"2"
"358","Semi-finals","West Germany (-1989)","France","1982-07-08 12:00:00.000000","1","1","3","3","5","4","1"
"359","Third place match","Poland","France","1982-07-10 12:00:00.000000","3","2",,,,,"1"
"360","Final","Italy","West Germany (-1989)","1982-07-11 12:00:00.000000","3","1",,,,,"1"
"361","Matchday 1","Bulgaria","Italy","1986-05-31 12:00:00.000000","1","1",,,,,"0"
"362","Matchday 3","Argentina","South Korea","1986-06-02 12:00:00.000000","3","1",,,,,"1"
"363","Matchday 6","Italy","Argentina","1986-06-05 12:00:00.000000","1","1",,,,,"0"
"364","Matchday 6","South Korea","Bulgaria","1986-06-05 12:00:00.000000","1","1",,,,,"0"
"365","Matchday 11","South Korea","Italy","1986-06-10 12:00:00.000000","2","3",,,,,"2"
"366","Matchday 11","Argentina","Bulgaria","1986-06-10 12:00:00.000000","2","0",,,,,"1"
"367","Matchday 4","Belgium","Mexico","1986-06-03 12:00:00.000000","1","2",,,,,"2"
"368","Matchday 5","Paraguay","Iraq","1986-06-04 12:00:00.000000","1","0",,,,,"1"
"369","Matchday 8","Mexico","Paraguay","1986-06-07 12:00:00.000000","1","1",,,,,"0"
"370","Matchday 9","Iraq","Belgium","1986-06-08 12:00:00.000000","1","2",,,,,"2"
"371","Matchday 12","Iraq","Mexico","1986-06-11 12:00:00.000000","0","1",,,,,"2"
"372","Matchday 12","Paraguay","Belgium","1986-06-11 12:00:00.000000","2","2",,,,,"0"
"373","Matchday 2","Canada","France","1986-06-01 12:00:00.000000","0","1",,,,,"2"
"374","Matchday 3","Soviet Union (-1991)","Hungary","1986-06-02 12:00:00.000000","6","0",,,,,"1"
"375","Matchday 6","France","Soviet Union (-1991)","1986-06-05 12:00:00.000000","1","1",,,,,"0"
"376","Matchday 7","Hungary","Canada","1986-06-06 12:00:00.000000","2","0",,,,,"1"
"377","Matchday 10","Hungary","France","1986-06-09 12:00:00.000000","0","3",,,,,"2"
"378","Matchday 10","Soviet Union (-1991)","Canada","1986-06-09 12:00:00.000000","2","0",,,,,"1"
"379","Matchday 2","Spain","Brazil","1986-06-01 12:00:00.000000","0","1",,,,,"2"
"380","Matchday 4","Algeria","Northern Ireland","1986-06-03 12:00:00.000000","1","1",,,,,"0"
"381","Matchday 7","Brazil","Algeria","1986-06-06 12:00:00.000000","1","0",,,,,"1"
"382","Matchday 8","Northern Ireland","Spain","1986-06-07 12:00:00.000000","1","2",,,,,"2"
"383","Matchday 13","Northern Ireland","Brazil","1986-06-12 12:00:00.000000","0","3",,,,,"2"
"384","Matchday 13","Algeria","Spain","1986-06-12 12:00:00.000000","0","3",,,,,"2"
"385","Matchday 5","Uruguay","West Germany (-1989)","1986-06-04 12:00:00.000000","1","1",,,,,"0"
"386","Matchday 5","Scotland","Denmark","1986-06-04 12:00:00.000000","0","1",,,,,"2"
"387","Matchday 9","West Germany (-1989)","Scotland","1986-06-08 12:00:00.000000","2","1",,,,,"1"
"388","Matchday 9","Denmark","Uruguay","1986-06-08 12:00:00.000000","6","1",,,,,"1"
"389","Matchday 14","Denmark","West Germany (-1989)","1986-06-13 12:00:00.000000","2","0",,,,,"1"
"390","Matchday 14","Scotland","Uruguay","1986-06-13 12:00:00.000000","0","0",,,,,"0"
"391","Matchday 3","Morocco","Poland","1986-06-02 12:00:00.000000","0","0",,,,,"0"
"392","Matchday 4","Portugal","England","1986-06-03 12:00:00.000000","1","0",,,,,"1"
"393","Matchday 7","England","Morocco","1986-06-06 12:00:00.000000","0","0",,,,,"0"
"394","Matchday 8","Poland","Portugal","1986-06-07 12:00:00.000000","1","0",,,,,"1"
"395","Matchday 12","Portugal","Morocco","1986-06-11 12:00:00.000000","1","3",,,,,"2"
"396","Matchday 12","England","Poland","1986-06-11 12:00:00.000000","3","0",,,,,"1"
"397","Round of 16","Mexico","Bulgaria","1986-06-15 12:00:00.000000","2","0",,,,,"1"
"398","Round of 16","Soviet Union (-1991)","Belgium","1986-06-15 12:00:00.000000","2","2","3","4",,,"2"
"399","Round of 16","Argentina","Uruguay","1986-06-16 12:00:00.000000","1","0",,,,,"1"
"400","Round of 16","Brazil","Poland","1986-06-16 12:00:00.000000","4","0",,,,,"1"
"401","Round of 16","Italy","France","1986-06-17 12:00:00.000000","0","2",,,,,"2"
"402","Round of 16","Morocco","West Germany (-1989)","1986-06-17 12:00:00.000000","0","1",,,,,"2"
"403","Round of 16","England","Paraguay","1986-06-18 12:00:00.000000","3","0",,,,,"1"
"404","Round of 16","Denmark","Spain","1986-06-18 12:00:00.000000","1","5",,,,,"2"
"405","Quarter-finals","Brazil","France","1986-06-21 12:00:00.000000","1","1","1","1","3","4","2"
"406","Quarter-finals","West Germany (-1989)","Mexico","1986-06-21 12:00:00.000000","0","0","0","0","4","1","1"
"407","Quarter-finals","Spain","Belgium","1986-06-22 12:00:00.000000","1","1","1","1","4","5","2"
"408","Quarter-finals","Argentina","England","1986-06-22 12:00:00.000000","2","1",,,,,"1"
"409","Semi-finals","Argentina","Belgium","1986-06-25 12:00:00.000000","2","0",,,,,"1"
"410","Semi-finals","France","West Germany (-1989)","1986-06-25 12:00:00.000000","0","2",,,,,"2"
"411","Third place match","France","Belgium","1986-06-28 12:00:00.000000","2","2","4","2",,,"1"
"412","Final","Argentina","West Germany (-1989)","1986-06-29 12:00:00.000000","3","2",,,,,"1"
"413","Matchday 2","Italy","Austria","1990-06-09 12:00:00.000000","1","0",,,,,"1"
"414","Matchday 3","United States","Czechoslovakia (-1992)","1990-06-10 12:00:00.000000","1","5",,,,,"2"
"415","Matchday 7","Italy","United States","1990-06-14 12:00:00.000000","1","0",,,,,"1"
"416","Matchday 8","Austria","Czechoslovakia (-1992)","1990-06-15 12:00:00.000000","0","1",,,,,"2"
"417","Matchday 12","Italy","Czechoslovakia (-1992)","1990-06-19 12:00:00.000000","2","0",,,,,"1"
"418","Matchday 12","Austria","United States","1990-06-19 12:00:00.000000","2","1",,,,,"1"
"419","Matchday 1","Argentina","Cameroon","1990-06-08 12:00:00.000000","0","1",,,,,"2"
"420","Matchday 2","Soviet Union (-1991)","Romania","1990-06-09 12:00:00.000000","0","2",,,,,"2"
"421","Matchday 6","Argentina","Soviet Union (-1991)","1990-06-13 12:00:00.000000","2","0",,,,,"1"
"422","Matchday 7","Cameroon","Romania","1990-06-14 12:00:00.000000","2","1",,,,,"1"
"423","Matchday 11","Argentina","Romania","1990-06-18 12:00:00.000000","1","1",,,,,"0"
"424","Matchday 11","Cameroon","Soviet Union (-1991)","1990-06-18 12:00:00.000000","0","4",,,,,"2"
"425","Matchday 3","Brazil","Sweden","1990-06-10 12:00:00.000000","2","1",,,,,"1"
"426","Matchday 4","Costa Rica","Scotland","1990-06-11 12:00:00.000000","1","0",,,,,"1"
"427","Matchday 9","Brazil","Costa Rica","1990-06-16 12:00:00.000000","1","0",,,,,"1"
"428","Matchday 9","Sweden","Scotland","1990-06-16 12:00:00.000000","1","2",,,,,"2"
"429","Matchday 13","Brazil","Scotland","1990-06-20 12:00:00.000000","1","0",,,,,"1"
"430","Matchday 13","Sweden","Costa Rica","1990-06-20 12:00:00.000000","1","2",,,,,"2"
"431","Matchday 2","United Arab Emirates","Colombia","1990-06-09 12:00:00.000000","0","2",,,,,"2"
"432","Matchday 3","West Germany (-1989)","Yugoslavia (-2003)","1990-06-10 12:00:00.000000","4","1",,,,,"1"
"433","Matchday 7","Yugoslavia (-2003)","Colombia","1990-06-14 12:00:00.000000","1","0",,,,,"1"
"434","Matchday 8","West Germany (-1989)","United Arab Emirates","1990-06-15 12:00:00.000000","5","1",,,,,"1"
"435","Matchday 12","West Germany (-1989)","Colombia","1990-06-19 12:00:00.000000","1","1",,,,,"0"
"436","Matchday 12","Yugoslavia (-2003)","United Arab Emirates","1990-06-19 12:00:00.000000","4","1",,,,,"1"
"437","Matchday 5","Belgium","South Korea","1990-06-12 12:00:00.000000","2","0",,,,,"1"
"438","Matchday 6","Uruguay","Spain","1990-06-13 12:00:00.000000","0","0",,,,,"0"
"439","Matchday 10","Belgium","Uruguay","1990-06-17 12:00:00.000000","3","1",,,,,"1"
"440","Matchday 10","South Korea","Spain","1990-06-17 12:00:00.000000","1","3",,,,,"2"
"441","Matchday 14","Belgium","Spain","1990-06-21 12:00:00.000000","1","2",,,,,"2"
"442","Matchday 14","South Korea","Uruguay","1990-06-21 12:00:00.000000","0","1",,,,,"2"
"443","Matchday 4","England","Ireland","1990-06-11 12:00:00.000000","1","1",,,,,"0"
"444","Matchday 5","Netherlands","Egypt","1990-06-12 12:00:00.000000","1","1",,,,,"0"
"445","Matchday 9","England","Netherlands","1990-06-16 12:00:00.000000","0","0",,,,,"0"
"446","Matchday 10","Ireland","Egypt","1990-06-17 12:00:00.000000","0","0",,,,,"0"
"447","Matchday 14","England","Egypt","1990-06-21 12:00:00.000000","1","0",,,,,"1"
"448","Matchday 14","Ireland","Netherlands","1990-06-21 12:00:00.000000","1","1",,,,,"0"
"449","Round of 16","Cameroon","Colombia","1990-06-23 12:00:00.000000","0","0","2","1",,,"1"
"450","Round of 16","Czechoslovakia (-1992)","Costa Rica","1990-06-23 12:00:00.000000","4","1",,,,,"1"
"451","Round of 16","Brazil","Argentina","1990-06-24 12:00:00.000000","0","1",,,,,"2"
"452","Round of 16","West Germany (-1989)","Netherlands","1990-06-24 12:00:00.000000","2","1",,,,,"1"
"453","Round of 16","Ireland","Romania","1990-06-25 12:00:00.000000","0","0","0","0","5","4","1"
"454","Round of 16","Italy","Uruguay","1990-06-25 12:00:00.000000","2","0",,,,,"1"
"455","Round of 16","Spain","Yugoslavia (-2003)","1990-06-26 12:00:00.000000","1","1","1","2",,,"2"
"456","Round of 16","England","Belgium","1990-06-26 12:00:00.000000","0","0","1","0",,,"1"
"457","Quarter-finals","Yugoslavia (-2003)","Argentina","1990-06-30 12:00:00.000000","0","0","0","0","2","3","2"
"458","Quarter-finals","Italy","Ireland","1990-06-30 12:00:00.000000","1","0",,,,,"1"
"459","Quarter-finals","West Germany (-1989)","Czechoslovakia (-1992)","1990-07-01 12:00:00.000000","1","0",,,,,"1"
"460","Quarter-finals","England","Cameroon","1990-07-01 12:00:00.000000","2","2","3","2",,,"1"
"461","Semi-finals","Italy","Argentina","1990-07-03 12:00:00.000000","1","1","1","1","3","4","2"
"462","Semi-finals","West Germany (-1989)","England","1990-07-04 12:00:00.000000",,,"1","1","4","3",
"463","Third place match","Italy","England","1990-07-07 12:00:00.000000","2","1",,,,,"1"
"464","Final","West Germany (-1989)","Argentina","1990-07-08 12:00:00.000000","1","0",,,,,"1"
"465","Matchday 2","United States","Switzerland","1994-06-18 12:00:00.000000","1","1",,,,,"0"
"466","Matchday 2","Colombia","Romania","1994-06-18 12:00:00.000000","1","3",,,,,"2"
"467","Matchday 6","Romania","Switzerland","1994-06-22 12:00:00.000000","1","4",,,,,"2"
"468","Matchday 6","United States","Colombia","1994-06-22 12:00:00.000000","2","1",,,,,"1"
"469","Matchday 10","United States","Romania","1994-06-26 12:00:00.000000","0","1",,,,,"2"
"470","Matchday 10","Switzerland","Colombia","1994-06-26 12:00:00.000000","0","2",,,,,"2"
"471","Matchday 3","Cameroon","Sweden","1994-06-19 12:00:00.000000","2","2",,,,,"0"
"472","Matchday 4","Brazil","Russia","1994-06-20 12:00:00.000000","2","0",,,,,"1"
"473","Matchday 8","Brazil","Cameroon","1994-06-24 12:00:00.000000","3","0",,,,,"1"
"474","Matchday 8","Sweden","Russia","1994-06-24 12:00:00.000000","3","1",,,,,"1"
"475","Matchday 12","Russia","Cameroon","1994-06-28 12:00:00.000000","6","1",,,,,"1"
"476","Matchday 12","Brazil","Sweden","1994-06-28 12:00:00.000000","1","1",,,,,"0"
"477","Matchday 1","Germany","Bolivia","1994-06-17 12:00:00.000000","1","0",,,,,"1"
"478","Matchday 1","Spain","South Korea","1994-06-17 12:00:00.000000","2","2",,,,,"0"
"479","Matchday 5","Germany","Spain","1994-06-21 12:00:00.000000","1","1",,,,,"0"
"480","Matchday 7","South Korea","Bolivia","1994-06-23 12:00:00.000000","0","0",,,,,"0"
"481","Matchday 11","Bolivia","Spain","1994-06-27 12:00:00.000000","1","3",,,,,"2"
"482","Matchday 11","Germany","South Korea","1994-06-27 12:00:00.000000","3","2",,,,,"1"
"483","Matchday 5","Argentina","Greece","1994-06-21 12:00:00.000000","4","0",,,,,"1"
"484","Matchday 5","Nigeria","Bulgaria","1994-06-21 12:00:00.000000","3","0",,,,,"1"
"485","Matchday 9","Argentina","Nigeria","1994-06-25 12:00:00.000000","2","1",,,,,"1"
"486","Matchday 10","Greece","Bulgaria","1994-06-26 12:00:00.000000","0","4",,,,,"2"
"487","Matchday 14","Greece","Nigeria","1994-06-30 12:00:00.000000","0","2",,,,,"2"
"488","Matchday 14","Argentina","Bulgaria","1994-06-30 12:00:00.000000","0","2",,,,,"2"
"489","Matchday 2","Italy","Ireland","1994-06-18 12:00:00.000000","0","1",,,,,"2"
"490","Matchday 3","Norway","Mexico","1994-06-19 12:00:00.000000","1","0",,,,,"1"
"491","Matchday 7","Italy","Norway","1994-06-23 12:00:00.000000","1","0",,,,,"1"
"492","Matchday 8","Mexico","Ireland","1994-06-24 12:00:00.000000","2","1",,,,,"1"
"493","Matchday 12","Ireland","Norway","1994-06-28 12:00:00.000000","0","0",,,,,"0"
"494","Matchday 12","Italy","Mexico","1994-06-28 12:00:00.000000","1","1",,,,,"0"
"495","Matchday 3","Belgium","Morocco","1994-06-19 12:00:00.000000","1","0",,,,,"1"
"496","Matchday 4","Netherlands","Saudi Arabia","1994-06-20 12:00:00.000000","2","1",,,,,"1"
"497","Matchday 9","Belgium","Netherlands","1994-06-25 12:00:00.000000","1","0",,,,,"1"
"498","Matchday 9","Saudi Arabia","Morocco","1994-06-25 12:00:00.000000","2","1",,,,,"1"
"499","Matchday 13","Morocco","Netherlands","1994-06-29 12:00:00.000000","1","2",,,,,"2"
"500","Matchday 13","Belgium","Saudi Arabia","1994-06-29 12:00:00.000000","0","1",,,,,"2"
"501","Round of 16","Germany","Belgium","1994-07-02 12:00:00.000000","3","2",,,,,"1"
"502","Round of 16","Spain","Switzerland","1994-07-02 12:00:00.000000","3","0",,,,,"1"
"503","Round of 16","Saudi Arabia","Sweden","1994-07-03 12:00:00.000000","1","3",,,,,"2"
"504","Round of 16","Romania","Argentina","1994-07-03 12:00:00.000000","3","2",,,,,"1"
"505","Round of 16","Netherlands","Ireland","1994-07-04 12:00:00.000000","2","0",,,,,"1"
"506","Round of 16","Brazil","United States","1994-07-04 12:00:00.000000","1","0",,,,,"1"
"507","Round of 16","Nigeria","Italy","1994-07-05 12:00:00.000000","1","1","1","2",,,"2"
"508","Round of 16","Mexico","Bulgaria","1994-07-05 12:00:00.000000","1","1","1","1","1","3","2"
"509","Quarter-finals","Italy","Spain","1994-07-09 12:00:00.000000","2","1",,,,,"1"
"510","Quarter-finals","Netherlands","Brazil","1994-07-09 12:00:00.000000","2","3",,,,,"2"
"511","Quarter-finals","Bulgaria","Germany","1994-07-10 12:00:00.000000","2","1",,,,,"1"
"512","Quarter-finals","Romania","Sweden","1994-07-10 12:00:00.000000","1","1","2","2","4","5","2"
"513","Semi-finals","Bulgaria","Italy","1994-07-13 12:00:00.000000","1","2",,,,,"2"
"514","Semi-finals","Sweden","Brazil","1994-07-13 12:00:00.000000","0","1",,,,,"2"
"515","Third-place match","Sweden","Bulgaria","1994-07-16 12:00:00.000000","4","0",,,,,"1"
"516","Final","Brazil","Italy","1994-07-17 12:00:00.000000","0","0","0","0","3","2","1"
"517","Matchday 1","Brazil","Scotland","1998-06-10 12:00:00.000000","2","1",,,,,"1"
"518","Matchday 1","Morocco","Norway","1998-06-10 12:00:00.000000","2","2",,,,,"0"
"519","Matchday 7","Scotland","Norway","1998-06-16 12:00:00.000000","1","1",,,,,"0"
"520","Matchday 7","Brazil","Morocco","1998-06-16 12:00:00.000000","3","0",,,,,"1"
"521","Matchday 14","Scotland","Morocco","1998-06-23 12:00:00.000000","0","3",,,,,"2"
"522","Matchday 14","Brazil","Norway","1998-06-23 12:00:00.000000","1","2",,,,,"2"
"523","Matchday 2","Cameroon","Austria","1998-06-11 12:00:00.000000","1","1",,,,,"0"
"524","Matchday 2","Italy","Chile","1998-06-11 12:00:00.000000","2","2",,,,,"0"
"525","Matchday 8","Chile","Austria","1998-06-17 12:00:00.000000","1","1",,,,,"0"
"526","Matchday 8","Italy","Cameroon","1998-06-17 12:00:00.000000","3","0",,,,,"1"
"527","Matchday 14","Italy","Austria","1998-06-23 12:00:00.000000","2","1",,,,,"1"
"528","Matchday 14","Chile","Cameroon","1998-06-23 12:00:00.000000","1","1",,,,,"0"
"529","Matchday 3","Saudi Arabia","Denmark","1998-06-12 12:00:00.000000","0","1",,,,,"2"
"530","Matchday 3","France","South Africa","1998-06-12 12:00:00.000000","3","0",,,,,"1"
"531","Matchday 9","France","Saudi Arabia","1998-06-18 12:00:00.000000","4","0",,,,,"1"
"532","Matchday 9","South Africa","Denmark","1998-06-18 12:00:00.000000","1","1",,,,,"0"
"533","Matchday 15","France","Denmark","1998-06-24 12:00:00.000000","2","1",,,,,"1"
"534","Matchday 15","South Africa","Saudi Arabia","1998-06-24 12:00:00.000000","2","2",,,,,"0"
"535","Matchday 3","Paraguay","Bulgaria","1998-06-12 12:00:00.000000","0","0",,,,,"0"
"536","Matchday 4","Spain","Nigeria","1998-06-13 12:00:00.000000","2","3",,,,,"2"
"537","Matchday 10","Nigeria","Bulgaria","1998-06-19 12:00:00.000000","1","0",,,,,"1"
"538","Matchday 10","Spain","Paraguay","1998-06-19 12:00:00.000000","0","0",,,,,"0"
"539","Matchday 15","Spain","Bulgaria","1998-06-24 12:00:00.000000","6","1",,,,,"1"
"540","Matchday 15","Nigeria","Paraguay","1998-06-24 12:00:00.000000","1","3",,,,,"2"
"541","Matchday 4","Netherlands","Belgium","1998-06-13 12:00:00.000000","0","0",,,,,"0"
"542","Matchday 4","South Korea","Mexico","1998-06-13 12:00:00.000000","1","3",,,,,"2"
"543","Matchday 11","Netherlands","South Korea","1998-06-20 12:00:00.000000","5","0",,,,,"1"
"544","Matchday 11","Belgium","Mexico","1998-06-20 12:00:00.000000","2","2",,,,,"0"
"545","Matchday 16","Belgium","South Korea","1998-06-25 12:00:00.000000","1","1",,,,,"0"
"546","Matchday 16","Netherlands","Mexico","1998-06-25 12:00:00.000000","2","2",,,,,"0"
"547","Matchday 5","Yugoslavia (-2003)","Iran","1998-06-14 12:00:00.000000","1","0",,,,,"1"
"548","Matchday 6","Germany","United States","1998-06-15 12:00:00.000000","2","0",,,,,"1"
"549","Matchday 12","Germany","Yugoslavia (-2003)","1998-06-21 12:00:00.000000","2","2",,,,,"0"
"550","Matchday 12","United States","Iran","1998-06-21 12:00:00.000000","1","2",,,,,"2"
"551","Matchday 16","Germany","Iran","1998-06-25 12:00:00.000000","2","0",,,,,"1"
"552","Matchday 16","United States","Yugoslavia (-2003)","1998-06-25 12:00:00.000000","0","1",,,,,"2"
"553","Matchday 6","Romania","Colombia","1998-06-15 12:00:00.000000","1","0",,,,,"1"
"554","Matchday 6","England","Tunisia","1998-06-15 12:00:00.000000","2","0",,,,,"1"
"555","Matchday 13","Colombia","Tunisia","1998-06-22 12:00:00.000000","1","0",,,,,"1"
"556","Matchday 13","Romania","England","1998-06-22 12:00:00.000000","2","1",,,,,"1"
"557","Matchday 17","Romania","Tunisia","1998-06-26 12:00:00.000000","1","1",,,,,"0"
"558","Matchday 17","Colombia","England","1998-06-26 12:00:00.000000","0","2",,,,,"2"
"559","Matchday 5","Jamaica","Croatia","1998-06-14 12:00:00.000000","1","3",,,,,"2"
"560","Matchday 5","Argentina","Japan","1998-06-14 12:00:00.000000","1","0",,,,,"1"
"561","Matchday 11","Japan","Croatia","1998-06-20 12:00:00.000000","0","1",,,,,"2"
"562","Matchday 12","Argentina","Jamaica","1998-06-21 12:00:00.000000","5","0",,,,,"1"
"563","Matchday 17","Japan","Jamaica","1998-06-26 12:00:00.000000","1","2",,,,,"2"
"564","Matchday 17","Argentina","Croatia","1998-06-26 12:00:00.000000","1","0",,,,,"1"
